tweet,label1,label2,label3,finalLabel,sector
@KFSHDammam @dammam_news @alkhobarcafe @aldammamorg @alkn64 الله يجزاكم خير شوفوا لنا حل مع الصيدليه .. الموظفين دق سوالف وضحك و تأخير في تحضير الادويه,-1,-1,-1,-1,public
@KFSHDammam @dammam_news @Sharqiya_Voice @SaudiNews50 @e_mohcom @aldammamorg @Barq_online @alkhobarcafe @AlkhobarLife @ALKHOBAR_CITY @Sharqiya_event انا عندي شكوئ ودايم اكتب وتسحبون ع شكواي.,-1,-1,-1,-1,public
@KFSHDammam  السلام عليكم كلما اتصل على تحويلة قسم المواعيد لا أحد يجيب من يوم الخميس حيث لي موعد يوم الأحد أريد تأجيله,-1,-1,-1,-1,public
@KFSHDammamمافي أمان حتى ف المستشفى تنسرق اغراضك تطلع من عندهم وانت تعبان نفسيا طيب حطو مفتاح للدرج او خزنه رقمية عملا بالاسباب وإبراء للذمه,-1,-1,-1,-1,public
@KFSHDammam  قسم الجراحه من سوء تقديم الخدمات للمريض الاعتماد على المرافق كليا وانا من مرافقة لمريضه في القسم,-1,-1,-1,-1,public
@KFSHDammam @tfrabiah السلام عليكم مدير المستشفى ارجوا من سيادتكم الاطلاع على معاملة طاقم التمريض في مستشفى الملك فهد التخصصي بالدمام,-1,-1,-1,-1,public
@KFSHDammam  السلام عليكم ورحمة الله  طلبتم مني اتواصل معكم على الخاص  ولكن لم اجد أي تجاوب منكم فضلاً الاهتمام بالخاص,-1,-1,-1,-1,public
@KFSHDammam ليش ماتردون ع التلفونات والايميلات صارلي شهر ادق محد يرد يعني اتعنى الاف الكيلوات عشان تأجيل موعد حتى مواعيدكم ماهي بوقتها,-1,-1,-1,-1,public
"@KFSHDammam  أرسلت إيميل ، واتصلت اليوم على الرقم ما فيه رد😓",-1,-1,-1,-1,public
@KFSHDammam الوالد مريض كبد وجاء عندكم تعبان على الطورائ ذليتوه عشان تدخلونه بحجة مافيه ملف وبالاخير حالتك عاديه!,-1,-1,-1,-1,public
@KFSHDammam  نظام المواعيد الالكتروني متعطل من 3 ايام,-1,-1,-1,-1,public
@KFSHDammam ليش مافيه حساب لمستشفى الملك فهد بالرياض لان خدماته غير مرضيه واتصل عليهم ولا يوجد رد  وعند الاتصال للمره الثانيه يفتحون الخط ويقفلون,-1,-1,-1,-1,public
@KFSHDammam معقول علشان بس افتح ملف واخذ موعدمن الساعة ٩الى ١😤,-1,-1,-1,-1,public
@KFSHDammam  اللي قاعد يصير بقسم العيون بمستشفى التعليمي مهزززله الناس زحمه وانتظار من الساعه ثمان والعياده كبيره والطاقم موجودين وين الخلل,-1,-1,-1,-1,public
@KFSHDammam عيب على الدكاترة استقبال اهالي الموظفين والموظفات ودخولهم قبل المرضى وبدون موعد - وهذا لا مبالاة من الموظفين بالمرضى وانتظارهم,-1,-1,-1,-1,public
@KFSHDammam ارجوا ان نلمس تطور في وقت تكليفه فالمستشفى يعاني جداً في جميع الخدمات وخاصه توفر العلاجات فنحن كمرضى أورام لا تتوفر علاجاتنا,-1,-1,-1,-1,public
@KFSHDammam حد يكلم قسم التصوير التداخلي يردون على مكالماتنا لي اسبوع ولا في حد يرد ابوي معه فشل كلوي @moh_eastern #وزارة_الصحه @SaudiMOH,-1,-1,-1,-1,public
"@KFSHDammam تسجيل مريض، فحص مبدئي للمريض، تركيب قسطرة، فحص الدم بالمختبر، وادخال علاج مضاد حيوي وريدي. كل هذا يتطلب اكثر من 4 ساعات!!!",-1,-1,-1,-1,public
@KFSHDammam لا يعقل لهذا الصرح ان تكون دورات المياه فيه بهذا المستوى  https://t.co/Lj1M6LXOdz,-1,-1,-1,-1,public
@KFSHDammam #الى_متى_فهد_ينتظر@tfrabiah @@SaudiMOH وين قرار اللجنة والتوصية بنقله المريض الى الان بنفس المستشفى فقط تم ارسال رساله بالقبول,-1,-1,-1,-1,public
@KFSHDammam ماتبشرون بخير  .لاحول ولاقوة الا بالله,-1,-1,-1,-1,public
@KFSHDammam حسبنا الهه ونعم الوكيل فيكم اتقو دعوة المظلوم    احتاج تقرير ولا استطيع الحصول عليه,-1,-1,-1,-1,public
@KFSHDammam #نداء_الي_اهل_الخير مستشفي الملك فهدالتخصصي باالدمام يرفض صرف علاجي بدون سبب والمسئولين لايتجاوبون معي في المستشفي .,-1,-1,-1,-1,public
@KFSHDammam كتبت ايميل لموقع وزارة الصحه وردو على رسالتي بعد كم يوم  وللاسف  انتم - بلا مجيب ولا احد يرد لا هاتف ولا ايميل ولا رساله -,-1,-1,-1,-1,public
@KFSHDammam ما يصير يا مستشفى يا التخصصي دواء احتاجه منكم تقعدون سنه  واخرتها كل موظفه ترميني على الثانيه وبس كلام ولا شفت اي شيئ منهم حرام,-1,-1,-1,-1,public
@KFSHDammam الى متى التأخير والانتظار الطويل بقسم الطوارئ!!! معاناة ما بعدها معاناة...,-1,-1,-1,-1,public
@KFSHDammam اتمنى توفير الاديه للمرضى - ما يصير يجي اتصال اصبر الادويه راح تتاخر - الله يعزكم حسو بمعاناة المرضى - والمصيبه ما في تفاعل,-1,-1,-1,-1,public
"@KFSHDammam  نأمل منكم في حالة إجراء تنظيف لمختبر عيادة زراعة الأعضاء أن يكون في فترة المساء،حتى لا يتم رفض استقبالنا كماحدث هذا اليوم معي",-1,-1,-1,-1,public
@KFSHDammam اتقو الله يا موظفين وردو على الهاتف - انا اقصد موظفي الادارة عند الدكتور النعمي محد يرد من اسبوع عندي كل الارقام ولا احد يرد,-1,-1,-1,-1,public
@KFSHDammam  الان وفرو لنا ادوية المرضى الزارعين للكلى هي اولى من الدورات وبعض البرامج التي يصرف عليها ادويه بالقطاره غير متوفره شوفو حل,-1,-1,-1,-1,public
@KFSHDammam حسبي الله ونعم الوكيل  ابني مركب فيه جهاز ويحتاج للعلاج وغير متوفر لديهم يعني اروح المانيا احق الجهاز وارجع اين المسؤال,-1,-1,-1,-1,public
@KFSHDammam السلام عليكم - الله يهديكم يارب كل مره اتنوم لا يوجد صابون بدورات مياه تنويم المرضى وعلبة الصابون المعلقه متكسره بدورات المياه,-1,-1,-1,-1,public
@KFSHDammam  ومرضى السرطان اللي بدون علاج شنو صار عليهم !! متى الدكتور أحمد النعمي بيخرج من برجه العاجي ويشوف مشاكل المرضى ؟!,-1,-1,-1,-1,public
@KFSHDammam  @tfrabiah  #مستشفى_الملك_فهد_التخصصي_بالدمام_بدون_أدوية  ثلاث شهور مرضى السرطان في معاناه من عدم توفر العلاج !! ستحاسبون عنهم !,-1,-1,-1,-1,public
@KFSHDammam  ليت ملتقي بمرضى السرطان اللي بدون علاجات من ثلاث شهور !!  واذا جينا بشكوى لحضرته قالوا في اجازه !!,-1,-1,-1,-1,public
@KFSHDammam ليت تتوفر علاجات للمرضى بالأول !!  @tfrabiah  #مستشفى_الملك_فهد_التخصصي_بالدمام_بدون_أدوية,-1,-1,-1,-1,public
@KFSHDammam انتو وفروا الحين ادويه للمرضى وبعدين وقعوا اتفاقيات,-1,-1,-1,-1,public
@KFSHDammam غرف حاشرين فيها 5 مرضى متر بمتر وال vip فندق وخدمه خاصه مع ان الدوله حطت العلاج للجميع وبدون تميز انتم سويتم فروقات وطبقات وتميز,-1,-1,-1,-1,public
@KFSHDammam٣ -قلتو مافيه استشاري الحين الا بعد العيد طلبناكم بعد العيد بحكم ان الوالد يصبر اسبوع للكن برضو مافيه الا بعد شهر . بدال مانعالج,-1,-1,-1,-1,public
@KFSHDammam٢- وتعطونه موعد بعد شهر وتتركونه يتألم ويراجعكم كل ثلاث ايام علشان تصرفون له علاج انا ولد مواطن يتألم كل يوم طلبناكم تقديم الموعد,-1,-1,-1,-1,public
"@KFSHDammam @KFSHDammam ساعات الانتظار فوق المعقول، الرجاء ادارة المواعيد والعيادات بشكل افضل",-1,-1,-1,-1,public
@KFSHDammam عندي استفسار من متى المستشفى يرفض علاج حالات الكسور انا موجود بالمستشفى مع ابني والدكتور يقول مايعالج الا مرضى السلطان,-1,-1,-1,-1,public
@KFSHDammam الى متى والادوية غير متوفرة مستشفى عالمي لا استطيع شراء العلاج ولم اجده اصلاًالان اسبوع ونص مافيه علاج اخرها اليوم,-1,-1,-1,-1,public
@KFSHDammam من المخجل ان يتكرر انقطاع الكهرباء عن قسم غسيل الكلى دون مراعاة وضع المريض  ماذنب طفلتي في هذا الجو الحار تعب وارهاق وتأخير!,-1,-1,-1,-1,public
@KFSHDammam السلام عليكم ايش فايده هذا الجوال الموجود بلوحة في المستشفى بما انه لا يرد على المسجات ولا الاتصال 0545039082,-1,-1,-1,-1,public
@KFSHDammam عزيزي ليه النت لا يعمل عند المرضى المنومين  ابدا لا يعمل,-1,-1,-1,-1,public
@KFSHDammam لاكثر من نصف ساعة موجودون عن مدخل المستشفى ولا يوجد كرسي مرضى!!,-1,-1,-1,-1,public
@KFSHDammam اية وحنا مواعد من شهر الي شهر والبنت الان تعبانة والكبد عندها انتفاخ والحصي الي الان حتى النوم متنام وغيرنا من اول زياره شكرا,-1,-1,-1,-1,public
@KFSHDammam من غير المعقول تلفون المستشفى٠١٣٨٤٤٢٢٢٢ موظف السنترال مايرد لي اكثر من ٤ ساعات ماحد يرد علي .!!وين موظفينكم,-1,-1,-1,-1,public
@KFSHDammam @sharq_news خراط فاضي,-1,-1,-1,-1,public
@KFSHDammam @emara_sharqia يعني لو ماتدخل الامير كان الطفلة مازالت تنتظر الفرج عيب ع مسؤوليْن الصحة العمل هذا كانهم يدعوا المواطنين للواسطة,-1,-1,-1,-1,public
@KFSHDammam اتمنى تشددون على تحويلة 1101 وتقول لهم يخافون الله ويردون علينا - لا مجيب ولا اخلاق واذا رد تكون اخلاقه تجاريه بالابعد الحدود,-1,-1,-1,-1,public
@KFSHDammam لكن أستغربت اخرجتوه البارحه من العنايه المركزه الى غرفه تنويم ويرقد بجانبه مريض مصاب بعدوى حراره وسعال ماالمفترض يكون والدي بعزل,-1,-1,-1,-1,public
@KFSHDammam   السلام عليكم   اخي العزيز احاول الاتصال بكم ع تحويله ١١٠١  وللاسف لايوجد اي رد منذو يومين اكثر من ٣٠ اتصال باليوم,-1,-1,-1,-1,public
@KFSHDammam نسمع ولا نشوف اليوم العالمي وعيالنا مواعيد بالاشهر عندنا بس اعلام واكثر مستشفياتنا مافيه سريرفاضي هذى الي عرفناه ويعطيكم العافية,-1,-1,-1,-1,public
@KFSHDammam مبنى المستشفى فيه النوافذ مغلقة والمرضى بحاجة الى تجدد الهواء فأرى أن تفتح النوافذ ويوضع خلفها شبك حديد والميكرويف يسبب السرطان,0,-1,-1,-1,public
"@KFSHDammam انتم بالاول اهتم بمرضاكم من امس بالطوارى وزين اليوم طلعتوه فوق قال ايش مافيه اسره ، وان طلعنا كومة اسره :)",-1,-1,-1,-1,public
@KFSHDammam اول مره بحياتي اشوف مستشفى عياداته في مبنى وصيدلية في مبنى اخررغم مرض وتعب وكبر المراجعين يضطرون للمشي تحت حر الشمس لصرف الدواء,-1,-1,-1,-1,public
@KFSHDammam  أحاول مراراً وتكراراً الإتصال على قسم المواعيد لاكن للأسف لايتم الرد علي التواصل بالهاتف مهم جداً للمرضى ووسيلة يحتاجونها.,-1,-1,-1,-1,public
@KFSHDammam يا اخي حرام عليكم بلا برامج بلا كذب اولا : شوف برنامج للطواري دكتور واحد وطواري ومدينة الدمام,-1,-1,-1,-1,public
@KFSHDammam الطواري في مستشفي الاطفال حالتها سيئة للغاية دكتور واحد في الطواري انا لي ساعتين ما وصل دوري والله حرام,-1,-1,-1,-1,public
@KFSHDammam ملينا وحنا نتصل عليكم ومااافي رد....,-1,-1,-1,-1,public
@KFSHDammam  طوارئ مستشفاكم البعوض متواجد معنا بأريحية مزعجة ومقلقة وخطرة على الجميع7ساعات تتجول بين المرضى تلك الحشرات هل يعقل ويقبل ذلك,-1,-1,-1,-1,public
@KFSHDammam @HsawiAtkit هذا الي فالحين فيه دورات وانا طالب نقل ماتفرون حسبي الله ونعم والكيل عليكم,-1,-1,-1,-1,public
@KFSHDammam للاسف عندكم موظفات يقال عنهن ممرضات بقسم اشعة الرنين والله لا يعرفن الاتقان بالعمل ومتكبرات - الممرضات الاجانب افضل واحسن,-1,-1,-1,-1,public
@KFSHDammam  حسبي الله ونعم الوكيل,-1,-1,-1,-1,public
@KFSHDammam يابن الحلال انتم بس حق اعلانات موعد اليوم والدكتوره اجازه ولا خبرتونا قطع من الاحساء لدمام بدون فايده منكم,-1,-1,-1,-1,public
@KFSHDammam  ممكن تعطونا وجه وتحطون لنا ربع كافتيريا بمبنى ١٠٠ 🏃 عالاقل تبيع لنا لوزين وعصير ربيع,-1,-1,-1,-1,public
@KFSHDammam  عندي ملاحظه ع بعض الممرضات والممرضين في قسم الطوارئ اهمالهم لبس القفازات وعدم التعقيم والقسم ليس بمستوى نظافة باقي المستشفى,-1,-1,-1,-1,public
@KFSHDammam السلام عليكم عندي مشكله في المواعيد لا أبلغ بالموعد الا في نفس اليوم وبعد فوات الموعد بساعه او ساعتين ارجو حل المشكله عاجلا,-1,-1,-1,-1,public
@KFSHDammam ولم تكلف نفسها الإدارة حتى بزيارتها أو السؤال عنها وانا أحمل إدارة المستشفى كامل المسؤولية عن ما حدث له,-1,-1,-1,-1,public
@KFSHDammam تحية طيبة لكم ابنتي وقعت لها أصابه وتعرضت لكسر مضاعف في اليد اليمنى والسبب الألعاب الموجودة في ساحة المستشفى,-1,-1,-1,-1,public
@KFSHDammamالسلام عليكم يااخواني ماجاني رد منكم انا جالس احترق البنت الي الان تعبانة شوفو لي حل معها لاتخلونها ارجوكم بسرعة الرد على,-1,-1,-1,-1,public
@KFSHDammam كيف صار اطباء اجل بالتعلم على ابنائناء والله مشكله يجون عندنا ويتعلمون علينا وبعدين وخر عنهم بس,-1,-1,-1,-1,public
"@KFSHDammam  ياناس ما يصير كذا  ، ساعة ادق على تحويلة عيادة الاورام ومحد يرد ؟؟؟؟",-1,-1,-1,-1,public
@KFSHDammam   للأسف لا يوجد أي اهتمام لدى العاملين في وحدة بنك الدم المتنقلة في كورنيش الخبر.. مافي اي حس بأهمية وقيمة هذه البادرة,-1,-1,-1,-1,public
@KFSHDammam سابقاً كانت لوحة الأرقام تعمل وينادى على رقمك بمكبر صوت الآن اسألهم وتحمل عبوس وجوههم  اتقوا الله أنتم تتعاملون مع مرضى,-1,-1,-1,-1,public
@KFSHDammam ٤٠ دقيقة من أجل صرف دواء في مستشفى الملك فهد التخصصي بالدمام والمقاعد مزدحمة بالمنتظرين  اتقوا الله أنتم تتعاملون مع مرضى,-1,-1,-1,-1,public
@KFSHDammam  المريض وخاصة الذي يراجع التخصصي لبعض الأمراض في حاجة لمراعاة شعوره ونفسيته من قبل بعض العاملين في المستشفى. توعية الموظفين هامة,-1,-1,-1,-1,public
@KFSHDammam   الى إدارة المستشفى  يتفاجاء المرضى عند مراجعة الطوارئ بدورة مياه واحده تخدم الرجال والنساء كيف ترضون بذلك  لإجراء اللازم,-1,-1,-1,-1,public
@KFSHDammam السلام عليكم اتمنى لكم التوفيق  عدم وجود مواقف كافية متسببه أزعاج للمريض والموظف وهذا المنظر غير حضاري وفقكم الله لما فيه الخير,-1,-1,-1,-1,public
@KFSHDammam اتمنى من ادارة المستشفى معالجة الخلل الواضح في وحدة العلاج الطبيعي,-1,-1,-1,-1,public
@KFSHDammam ومارح تذكرون ان فيه هنا اوادم محتاجين اكل ؟ طيب اعتبرونا فيران تجارب وفرو لنا اكل عالاقل طيب,-1,-1,-1,-1,public
"@KFSHDammam كم صرفتو عالمبنى ، لان بيتي له 20 سنه مو محتاج نفس صيانته !",-1,-1,-1,-1,public
@KFSHDammam دايم اسمع ما في اسره للتنويم  ولما رحت الدور الثالث وجدت غرفتين فارغه وحده باسره والثانيه بدون اسره,-1,-1,-1,-1,public
@KFSHDammam   تحتاجون الى تنظيف الموقع و فحصه 😦😓  http://t.co/JJDZh557kX,-1,-1,-1,-1,public
عقبال ينبع البحر .والله المستشفى العام الجديد يجيب المرض   @KFSHDammam @dralisalah,-1,-1,-1,-1,public
@KFSHDammam ترى عيب التجاهل اكتب لي هاتف علاقات المرضى وايميلهم ويارب يهديك ويهدي الموظفين جميعهم موجودين لخدمة المرضى لكن للاسف لا يطبق,-1,-1,-1,-1,public
@KFSHDammam ثاني مره لازم تحطون شباب كفئ في استقبال المرضى مو تختارون شباب مرضى نفسيين اخلاقيهم زفت مع المرضى بكل شيئ بالتعامل والاخلاق,-1,-1,-1,-1,public
@KFSHDammam واقسم بالله اتصل على 1101 من الصبح لين العصر يا مشغول يا محد يرد هذا دليل استهتارهم بالعمل ولا يدقون خبر للاداره ولا لكم,-1,-1,-1,-1,public
"@KFSHDammam اتمنى تكونو صادقين مع الله ثم مع انفسكم  ويجب على ادارة المستشفى اختيار الشباب والبنات الكفئ غير المتأففين في الاماكن الحساسه ،،",-1,-1,-1,-1,public
@KFSHDammam بخصوص سنترال العيادات 1101 لا يردون ابد واتقو الله في المرضى وخافو الله,-1,-1,-1,-1,public
@KFSHDammam لو سمحتو ممكن تزبطو حمامات المستشفى لانها شي مررره قررررف ويفشل مافيها صيانه 😖😐,-1,-1,-1,-1,public
@KFSHDammam @jandbi جميع الصيدليات بالمستشفى اهمال وتاخر في صرف الدواء,-1,-1,-1,-1,public
@KFSHDammamتنومت بالمستشفى لاحظت جميع الاعمال من اولها لاخرها على الممرضات الاجانب والممرضات السعوديات ليس لهن اي هدف فقط منظر قلة ادب مسخره,-1,-1,-1,-1,public
@KFSHDammamدعايه غير كافيه كيف ندري عنها اذا لم تسووو دعايه للامسيه مع اني اعرف ناس كثر مرضى الله يشفيهم يارب بهذا المرض ولم يدرو عن الامسيه,-1,-1,-1,-1,public
@KFSHDammam اشكر مدير المستشفى على الإهمال في النظافة  #الدمام #الخبر #وزارة_الصحة  http://t.co/rdOd6LXdlf,-1,-1,-1,-1,public
@KFSHDammam !!صور من الأمسية التوعوية الخاصة بمرض التصلب اللويحي!! تمزحون؟؟ ايش دخل الأطفال بالأمسية!! يعني معلش خليكم واقعيين شوي لوممكن,-1,-1,-1,-1,public
@KFSHDammam @alShrqNews  قريت من كم يوم ان وصلتكم الاخطاء الطبية نرجوا التركيز على المرضى افضل من المحاضرات والاجتماعات لانه كاثره هالايام,-1,-1,-1,-1,public
@KFSHDammam  مدري ليه انتم فاشلين ونصابين بطريقه احترافيه,-1,-1,-1,-1,public
@KFSHDammam المريضه  هذه في البداية قالوا لها الملف ضائع وبعد صلاة الظهر  قالوا لها الملف موجود وقبلك ثلاثه مرضى  .كيف يضبع الملف ومن المسؤل,-1,-1,-1,-1,public
@KFSHDammam كما تعلم ولايخفى على إدارة هذا المستشفى مايعانية مرضى عيادات الاورام ولايوجد مكان مخصص للذي لايستطيع الجلوس وقت طويل.,-1,-1,-1,-1,public
@KFSHDammam لماذا لايعطى المريض رقم للانتطار  لمعرفة عدد المرضى قبلة ووقت دخولة .ماهي المشكله في ذلك,-1,-1,-1,-1,public
@KFSHDammam المشكله مايردون وحبيت اختصر الطريق وشوف الموقع,-1,-1,-1,-1,public
"@KFSHDammam المستودع الي في المستشفى فيه تسيب موظفين ، و الي يشتغلون اثنان فقط",-1,-1,-1,-1,public
@KFSHDammam دورات مياه المسشتفى الحوض العربي مكسر اهواز الماء مرميه بالرض وليس لهم علاقه للهوز - الارضيه مره قذره ووسخه والابواب قديمه مره,-1,-1,-1,-1,public
@KFSHDammam السلام عليكم أتمنى الاهتام بنظافة دورات مياة مسجد المستشفى وصيانة الحمامات وغيرها والرائحه كريه بها وارجو تعقيمها مثل المكاتب,-1,-1,-1,-1,public
@KFSHDammam للاسف مافتحولي ملف قلت اذا التاخير عشان ملف ما ابي  اقتنع الدكتور  وابشرك تو خلصت من البخار حتا علاج ماعطونا الله كريم,-1,-1,-1,-1,public
@KFSHDammam  صارلي ساعه بالطوارئ ابي بخار للحين انتظر  بخار بس الربو لاعب فيني  طنش  #وزارة_الصحة,-1,-1,-1,-1,public
@KFSHDammam الرجاء الحرص  على نظافة حوائط المستشفى من الكلمات السيئه المكتوبه عليها . وشكراً,-1,-1,-1,-1,public
"@KFSHDammam لو سمحت يا دكتور شوف حل مع قسم المواعيد اتصال طول النهار بدون اجابه ،، الا يتقون الله /// والله عيب عليهم - حرام الراتب عليهم",-1,-1,-1,-1,public
@KFSHDammam ادق على المستشفى ابي اجدد موعدي ماحد يرد ولا على التحويله ماحد يرد انتوا ليش حاطين تلفون,-1,-1,-1,-1,public
@KFSHDammam  ما احد يرد,-1,-1,-1,-1,public
@KFSHDammam الشكوى لغير الله مذله ((خلهم فوقهم رب يحاسبهم)) لكن ما اقول غير حسبي الله ونعم الوكيل فيهم من كل متكبر ومنافق من موظفي المستشفى,-1,-1,-1,-1,public
@KFSHDammam  السلام عليكم هذا المريض الان اكمل ٣٠ ساعة في الطواري بحجة عدم وجود سرير هل يعقل ؟؟  رقم الملف  53883,-1,-1,-1,-1,public
@KFSHDammam جميعكم موجودين لخدمة المرضى والتعامل معهم بإحسان والتطلف بإسلوب جميل ودعاء لهم بالشفاء مو تكبر وتعامل بعنصريه واحتقار ( عيب ),-1,-1,-1,-1,public
@KFSHDammam تسلم يا دكتورنا الحبيب (( اتمنى تغيير مدير العيادات الخارجيه وسكرتيرته اميمه وموظفات قسم الشكاوي )) جداً اخلاقهم ساذجه,-1,-1,-1,-1,public
@KFSHDammam يا دكتور اي تحقيق بارك الله فيك ((خل الطابق مستور )) ومديرية الشئون الصحيه حاطه رقم للشكاوي وبدون فايده ومثل قلته (( 8448139 )),-1,-1,-1,-1,public
@KFSHDammam الارقام العيادات 1101 - 1100 - 1146 مستحيل يردون - وعندك التقارير مستحيل يردون لو ايش وهو 1271 و 1272 - وايضا المسانده 1176 -,-1,-1,-1,-1,public
@KFSHDammam يرحم امك شوف حل قسم التقارير والعيادات الخارجيه والمواعيد مستحيل يردون ع الهاتف )) والله عيب عليهم وش يسون بالعمل بس حطهم يتمشون,-1,-1,-1,-1,public
@KFSHDammam  المشكلة من شؤون المرضى وللأسف حل المشكلة بيد المدير فقط اتمنى ان اجد طريقة للتواصل مع المدير   وشكرا لتجاوبكم,-1,-1,-1,-1,public
@KFSHDammam  اكبر قسم من الميزانية للصحه ولايوجد جراح واحد للصرع بالمستشفى ارجوا استقدام جراحين من امريكا ولو باسم طبيب زائر,-1,-1,-1,-1,public
@KFSHDammam اقول وش صار على موضوعنا ابي اعرف وش نتيجه التحليل ياخوان من اسبوع وانا ارسل لكم والمستشفي دق على العله دكتور هوساوي,-1,-1,-1,-1,public
@KFSHDammam.        #الميزانيه_الترليونيه ومآزالت ابنتي حنين تنتظر جراحه بسبب عدم وجود الا جراح واحد بلتخصصي بالدمام وسقط مريضا,-1,-1,-1,-1,public
@KFSHDammam حسبي الله عليكم والله حرام هذا الي تسونه في عيالنا,-1,-1,-1,-1,public
@KFSHDammam @malookah_m17 الي متى وانا استفسر بنتي تعبانة ومحوله اليكم والي الان لم تعالج من قبلكم ومواعيدكم بعيدة يعني اخليها تموت,-1,-1,-1,-1,public
@KFSHDammam بعض الدكاترةهداهم الله محترفين ويسعى المريض ان يكون هو المعالج له لكنه يتعامل مع المريض بتضجر وكأنه يتصدق عليه وليس واجبا يؤديه.,-1,-1,-1,-1,public
"@KFSHDammam لايكون ناويين تسوون زراعة وجيه بعد!!!  مستشفى يعطي أولوية سرير لمريض زراعة كلية على حساب مريض سرطان، أولويات غريبة!!",-1,-1,-1,-1,public
@KKESHKSA قشة أرسلها الله لنتمسك بها في الحصول على علاج لعلاج الشبكية لاولادي الثلاثة ! ولكن بضغطة زر ارسل لنا رسالة رفض مع الطلب منا تفهم الوضع ..... حسبنا الله ونعم الوكيل,-1,-1,-1,-1,public
@KKESHKSA ارسلت لكم خاص من ٤ شهور مارديتوا علي ممكن تتحاوبون معنا,-1,-1,-1,-1,public
@KKESHKSA اين المسؤولين ؟.  لاحياة. لمن. تنادي,-1,-1,-1,-1,public
@KKESHKSA هل يعقل أكثر من 3 ساعات عشان يفحص الدكتور المريض في عيادة الشبكية !!!؟,-1,1,-1,-1,public
@KKESHKSA هل يعقل بأن نأتي لموعدنا ووقت الموعد ٧:٥٠ والى الآن لم نرا الطبيب!!!؟ هل يعقل بأن ينتظر المريض بين كل كشف لايقل عن نص ساعة قبل رؤية الطبيب!!!؟ لماذا لايتم انهاء الكشوفات مره واحده والإنتظار مرة واحدة قبل رؤية الطبيب!!!؟  خدمة فاشلة للأسف @tfrabiah,-1,1,-1,-1,public
@KKESHKSA اهم موقع بالمستشفى الطواري لكن للاسف بمستشفى الملك خالد يوضع لحديثي التخرج للتجارب حصلت معي ٣ مرات لا استفيد من الطواري واروح للخاص مع ان عندي ملف,-1,-1,-1,-1,public
@KKESHKSA للأسف موقعكم سيّء أخذ مني وقت اعبئ بياناتي  و ف الأخير ما قدرت اقدم والسيكورتي عندكم منعدم بإمكان اختراقه بسهولة لدرجة بيانات  متقدمة عليكم وصلتني 😂  https://t.co/mITeOx9Non,-1,-1,-1,-1,public
@KKESHKSA الخطأ التقني الموجود على الموقع انه لايقبل اي رقم جوال من خارج المملكه و لا يظهر اي رساله توضح ان الخطأ فى هذه الخانه,-1,-1,-1,-1,public
@KKESHKSA ليه شهر اقدم على مواعيد وتنرفض يقولون زحمه,-1,-1,-1,-1,public
"@KKESHKSA   اسوء قسم هو قسم الشكاوي،ولا أحد يرد عليك،وعندي مايثبت من اتصالات.وهذا هو رائي الشخصي",-1,-1,-1,-1,public
@KKESHKSA  مش مقبول نهائياً إني أتصل على رقمكم أكثر من ثلاث مرات خلال ثلاث ساعات وفي كل مرة أنتظر لما يقارب 5 دقايق ولا يوجد رد!!,-1,-1,-1,-1,public
@KKESHKSA كل ما شفت حسابكم اتحسب على الدكتور اللي رفض يسوي عملية امي,-1,-1,-1,-1,public
@KKESHKSA اخوي انا اتصل على المستشفى بحجز لي موعد..للاسف ما احد يرد..ايش المشكله..جلست نص ساعه على الخط.مافي رد.,-1,-1,-1,-1,public
@KKESHKSA @tfrabiah @HamadAlDhewalia @SaudiMOH @KingSalman  يوسفني عدم الرد ولا الاعتذار من قبل المستشفي ولا التجاوب معي نهائياً,-1,-1,-1,-1,public
@KKESHKSA المشكلة في المستشفي انك تتفاجي كل موعد مع دكتور اخري وليس الدكتور الاساسي وتبدأ من جديد وشرح لكل دكتور ..,-1,-1,-1,-1,public
@KKESHKSA @kmarfaj1  الله يهديك يادكتور خال شكلك بيطري نمل,-1,-1,-1,-1,public
@KKESHKSA سلام عليكم انا طالب ادويه من محرم ولاجاتني  اشتكيت وتصلو علي قبل اسبوعين وقالو ابشر يومين  وللحين ماجاني شي,-1,-1,-1,-1,public
@KKESHKSA امي عندها موية بيضاء الا ان طبيب الطوارئ رفض اجراء العملية في المستشفى و طلب تحويلها الى مستشفى آخر!!  بأي حق,-1,-1,-1,-1,public
@KKESHKSA للأسف صدمت منكم كمستشفى له سمعه انتم تبحثون عن المديح فقط   امي قرة عيني حولت لكم ومقرر لها عمليه ولم تستقبلوها لماذا؟,-1,-1,-1,-1,public
@KKESHKSA وش الفايدة نراجع عندكم وتحولنا على مستشفى ثاني!!!,-1,-1,-1,-1,public
@KKESHKSA  لي سنه واكثر ما جاني موعد ودق على التلفون المستشفى للموعيد يقولون انتظر مع الرغم اني سبق سويت بنفس المستشفىعملية زراعه قرنيه ن,-1,-1,-1,-1,public
@KKESHKSA حطو رشاشات بالحمامات تراكم بهذلتونا 💔💔💔,-1,-1,-1,-1,public
@KKESHKSA افشل مستشفى,-1,-1,-1,-1,public
@KKESHKSA بالرغم من جهودكم الكبيرة الا أن هناك بعض العاملين ممكن يضيع تلك الجهود... اليوم بقيت أكثر من ساعتين ونصف في الأنتظار بسبب خطأ مؤظف,-1,-1,-1,-1,public
